product_type,agri_nonagri_type,product_segment,material_group_description,material_code,material_description,uom,price,custom_1,custom_2,custom_3,custom_4,custom_5,material_code_new,REMARKS,CHANGES
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1179,280MM 10KG/CM2 SELFIT,MTR,6282.5, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-10KG,AH1189,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1185,315MM 2.5KG/CM2 SELFIT,MTR,2227, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-2.5KG,AH1199,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1186,315MM 4KG/CM2 SELFIT,MTR,3456.5, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-4KG,AH1222,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1181,315MM 4KG/CM2 SELFIT (3 MTR),MTR,3456.5, PRICE PER MTR,SELFIT,3,NULL,AGRI SELFIT PIPE-4KG,AH1277,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1187,315MM 6KG/CM2 SELFIT,MTR,5058, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-6KG,AH1223,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1188,315MM 8KG/CM2 SELFIT,MTR,6499.5, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-8KG,AH1224,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1189,315MM 10KG/CM2 SELFIT,MTR,7968.5, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-10KG,AH1225,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1190,355MM 2.5KG/CM2 SELFIT,MTR,2822, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-2.5KG,AH1226,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1191,355MM 4KG/CM2 SELFIT,MTR,4379.5, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-4KG,AH1227,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1192,355MM 6KG/CM2 SELFIT,MTR,6414.5, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-6KG,AH1228,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1193,355MM 8KG/CM2 SELFIT,MTR,8330, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-8KG,AH1229,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1194,355MM 10KG/CM2 SELFIT,MTR,10127, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-10KG,AH1233,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1195,400MM 2.5KG/CM2 SELFIT,MTR,3587.5, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-2.5KG,AH1234,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1196,400MM 4KG/CM2 SELFIT,MTR,5571, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-4KG,AH1235,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1197,400MM 6KG/CM2 SELFIT,MTR,8204.5, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-6KG,AH1236,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1198,400MM 8KG /CM2 SELFIT,MTR,11883.5, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-8KG,AH1237,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1199,400MM 10KG/CM2 SELFIT,MTR,14752.5, PRICE PER MTR,SELFIT,6,NULL,AGRI SELFIT PIPE-10KG,AH1238,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1200,140MM 6KG/CM2 SELFIT (SLOTTED),MTR,1027, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-6KG,AH1239,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1201,160MM 4KG/CM2 SELFIT (SLOTTED),MTR,923, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-4KG,AH1244,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1202,160MM 6KG/CM2 SELFIT (SLOTTED),MTR,1329, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-6KG,AH1245,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1203,160MM 8KG/CM2 SELFIT (SLOTTED),MTR,1768, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-8KG,AH1246,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1204,160MM 10KG/CM2 SELFIT (SLOTTED),MTR,2113.5, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-10KG,AH1247,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1205,180MM 6KG/CM2 SELFIT (SLOTTED),MTR,1709, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-6KG,AH1248,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1206,200MM 4KG/CM2 SELFIT (SLOTTED),MTR,1457.5, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-4KG,AH1249,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1207,200MM 6KG/CM2 SELFIT (SLOTTED),MTR,2094, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-6KG,AH1255,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1208,200MM 10KG/CM2 SELFIT (SLOTTED),MTR,3262, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-10KG,AH1256,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1209,225MM 6KG/CM2 SELFIT (SLOTTED),MTR,2736, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-6KG,AH1257,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1210,250MM 6KG/CM2 SELFIT (SLOTTED),MTR,3424.5, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-6KG,AH1258,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1211,250MM 10KG/CM2 (SLOTTED),MTR,5304.5, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-10KG,AH1259,,
AGRI HIGH DIA PIPE,AGRI,PIPES,AGRI HIGH DIA PIPE,1212,315MM 6KG/CM2 SELFIT (SLOTTED),MTR,5462.5, PRICE PER MTR,SELFIT (SLOTTED),6,NULL,AGRI SELFIT (SLOTTED) PIPE-6KG,AH1266,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1213,63MM 4KG/CM2 RINGFIT,MTR,150.5, PRICE PER MTR,RINGFIT,6,4,AGRI RINGFIT PIPE-4KG,AR1111,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1214,63MM 6KG/CM2 RINGFIT,MTR,209.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1112,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1216,63MM 10KG/CM2 RINGFIT,MTR,320.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-10KG,AR1199,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1218,75MM 6KG/CM2 RINGFIT (3 MTR),MTR,290, PRICE PER MTR,RINGFIT,3,NULL,AGRI RINGFIT PIPE-6KG,AR1113,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1219,75MM 4KG/CM2 RINGFIT,MTR,204, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1223,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1220,75MM 6KG/CM2 RINGFIT,MTR,290, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1114,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1222,75MM 10KG/CM2 RINGFIT,MTR,456.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-10KG,AR1222,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1224,90MM 4KG/CM2 RINGFIT,MTR,290.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1115,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1225,90MM 6KG/CM2 RINGFIT,MTR,415.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1116,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1227,90MM 10KG/CM2 RINGFIT,MTR,644, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-10KG,AR1117,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1229,110MM 6KG/CM2 RINGFIT (3 MTR),MTR,599, PRICE PER MTR,RINGFIT,3,NULL,AGRI RINGFIT PIPE-6KG,AR1118,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1230,110MM 4KG/CM2 RINGFIT,MTR,418, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1119,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1231,110MM 6KG/CM2 RINGFIT,MTR,599, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1122,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1232,110MM 8KG/CM2 RINGFIT,MTR,781, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-8KG,AR1123,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1233,110MM 10KG/CM2 RINGFIT,MTR,965.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-10KG,AR1124,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1236,125MM 6KG/CM2 RINGFIT,MTR,813, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1125,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1240,140MM 4KG/CM2 RINGFIT,MTR,680.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1126,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1241,140MM 6KG/CM2 RINGFIT,MTR,991.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1127,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1243,140MM 10KG/CM2 RINGFIT,MTR,1545.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-10KG,AR1128,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1245,160MM 4KG/CM2 RINGFIT,MTR,892.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1129,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1246,160MM 6KG/CM2 RINGFIT,MTR,1270.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1133,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1247,160MM 8KG/CM2 RINGFIT,MTR,1671, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-8KG,AR1189,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1248,160MM 10KG/CM2 RINGFIT,MTR,2009, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-10KG,AR1134,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1249,160MM 12.5KG/CM2 RINGFIT,MTR,2452, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-12.5KG,AR1135,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1251,180MM 4KG/CM2 RINGFIT,MTR,1140.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1136,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1252,180MM 6KG/CM2 RINGFIT,MTR,1639, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1137,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1256,200MM 4KG/CM2 RINGFIT,MTR,1397, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1138,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1257,200MM 6KG/CM2 RINGFIT,MTR,2021.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1139,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1258,200MM 8KG/CM2 RINGFIT,MTR,2596.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-8KG,AR1144,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1259,200MM 10KG/CM2 RINGFIT,MTR,3174.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-10KG,AR1145,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1261,225MM 4KG/CM2 RINGFIT,MTR,1821.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1146,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1262,225MM 6KG/CM2 RINGFIT,MTR,2622.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1147,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1264,225MM 10KG/CM2 RINGFIT,MTR,4144, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-10KG,AR1148,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1266,250MM 4KG/CM2 RINGFIT,MTR,2221, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1149,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1267,250MM 6KG/CM2 RINGFIT,MTR,3268, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1155,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1269,250MM 10KG/CM2 RINGFIT,MTR,5135, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-10KG,AR1156,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1271,280MM 4KG/CM2 RINGFIT,MTR,2804.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1157,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1272,280MM 6KG/CM2 RINGFIT,MTR,4089, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1158,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1274,280MM 10KG/CM2 RINGFIT,MTR,6432.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-10KG,AR1159,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1276,315MM 4KG/CM2 RINGFIT,MTR,3576.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1166,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1277,315MM 6KG/CM2 RINGFIT,MTR,5198.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1167,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1278,315MM 8KG/CM2 RINGFIT,MTR,6647.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-8KG,AR1168,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1279,315MM 10KG/CM2 RINGFIT,MTR,8154, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-10KG,AR1169,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1282,355MM 6KG/CM2 RINGFIT,MTR,6630, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1177,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1285,400MM 2.5KG/CM2 RINGFIT,MTR,3852, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-2.5KG,AR1178,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1286,400MM 4KG/CM2 RINGFIT,MTR,5816, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-4KG,AR1179,,
AGRI RINGFIT PIPE,AGRI,PIPES,AGRI RINGFIT PIPE,1287,400MM 6KG/CM2 RINGFIT,MTR,8501.5, PRICE PER MTR,RINGFIT,6,NULL,AGRI RINGFIT PIPE-6KG,AR1188,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3001,40 CM,MTR,236.5, PRICE PER MTR,CM,3,7,CASING CM PLAIN PIPES IS,CA1111,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3002,40 CM (6MTR),MTR,236.5, PRICE PER MTR,CM,6,NULL,CASING CM PLAIN PIPES IS,CA1112,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3003,50 CM,MTR,342.5, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES IS,CA1113,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3004,80 CM,MTR,513, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES IS,CA1114,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3005,80 CM (6MTR),MTR,513, PRICE PER MTR,CM,6,NULL,CASING CM PLAIN PIPES IS,CA1115,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3007,100 CM,MTR,824, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES IS,CA1116,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3009,125 CM,MTR,1325, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES IS,CA1117,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3011,150 CM,MTR,1775.5, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES IS,CA1118,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3013,175 CM,MTR,2528, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES IS,CA1119,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3015,200 CM,MTR,3247.5, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES IS,CA1122,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3032,240 CM,MTR,3757, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES NON IS,CA1457,change   of image,CASING CM PLAIN PIPES NON IS
CASING PIPE,AGRI,PIPES,CASING PIPE,3016,250 CM,MTR,5089.5, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES IS,CA1123,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3006,100 CM (2.90 MTR),MTR,824, PRICE PER MTR,CM,2.9,NULL,CASING CM PLAIN PIPES IS,CA1124,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3008,125 CM (2.90 MTR),MTR,1325, PRICE PER MTR,CM,2.9,NULL,CASING CM PLAIN PIPES IS,CA1125,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3010,150 CM (2.90 MTR),MTR,1775.5, PRICE PER MTR,CM,2.9,NULL,CASING CM PLAIN PIPES IS,CA1126,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3012,175 CM (2.90 MTR),MTR,2528, PRICE PER MTR,CM,2.9,NULL,CASING CM PLAIN PIPES IS,CA1127,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3014,200 CM (2.90 MTR),MTR,3247.5, PRICE PER MTR,CM,2.9,NULL,CASING CM PLAIN PIPES IS,CA1128,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3018,150 CS,MTR,1384, PRICE PER MTR,CS,3,NULL,CASING CS PLAIN PIPES IS,CA1129,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3020,175 CS,MTR,2058, PRICE PER MTR,CS,3,NULL,CASING CS PLAIN PIPES IS,CA1133,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3022,200 CS,MTR,2525.5, PRICE PER MTR,CS,3,NULL,CASING CS PLAIN PIPES IS,CA1134,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3023,250 CS,MTR,3961, PRICE PER MTR,CS,3,NULL,CASING CS PLAIN PIPES IS,CA1135,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3017,150 CS (2.90 MTR),MTR,1384, PRICE PER MTR,CS,2.9,NULL,CASING CS PLAIN PIPES IS,CA1136,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3019,175 CS (2.90 MTR),MTR,2058, PRICE PER MTR,CS,2.9,NULL,CASING CS PLAIN PIPES IS,CA1137,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3021,200 CS (2.90 MTR),MTR,2525.5, PRICE PER MTR,CS,2.9,NULL,CASING CS PLAIN PIPES IS,CA1138,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3114,"100 CM (4"") CASING PIPE -'V' THRD (6MTR)",MTR,868, PRICE PER MTR,CM V THRD,6,NULL,CASING ASTM BLUE V THREADED CM PIPES,CA1367,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3025,113 CM,MTR,987, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES NON IS,CA1139,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3027,180 CM,MTR,2095, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES NON IS,CA1144,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3029,213 CM,MTR,3528, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES NON IS,CA1145,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3031,225 CM,MTR,4072, PRICE PER MTR,CM,3,NULL,CASING CM PLAIN PIPES NON IS,CA1146,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3024,113 CM (2.9 MTR),MTR,987, PRICE PER MTR,CM,2.9,NULL,CASING CM PLAIN PIPES NON IS,CA1147,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3026,180 CM (2.90 MTR),MTR,2095, PRICE PER MTR,CM,2.9,NULL,CASING CM PLAIN PIPES NON IS,CA1148,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3028,213 CM (2.90 MTR),MTR,3528, PRICE PER MTR,CM,2.9,NULL,CASING CM PLAIN PIPES NON IS,CA1149,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3030,225 CM (2.9 MTR),MTR,4072, PRICE PER MTR,CM,2.9,NULL,CASING CM PLAIN PIPES NON IS,CA1155,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3034,125 CS,MTR,1098.5, PRICE PER MTR,CS,3,NULL,CASING CS PLAIN PIPES NON IS,CA1156,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3035,125 CS (5 MTR),MTR,1098.5, PRICE PER MTR,CS,5,NULL,CASING CS PLAIN PIPES NON IS,CA1157,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3037,180 CS,MTR,1611.5, PRICE PER MTR,CS,3,NULL,CASING CS PLAIN PIPES NON IS,CA1158,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3041,225 CS,MTR,3132.5, PRICE PER MTR,CS,3,NULL,CASING CS PLAIN PIPES NON IS,CA1159,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3033,125 CS (2.90 MTR),MTR,1098.5, PRICE PER MTR,CS,2.9,NULL,CASING CS PLAIN PIPES NON IS,CA1166,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3036,180 CS (2.90 MTR),MTR,1611.5, PRICE PER MTR,CS,2.9,NULL,CASING CS PLAIN PIPES NON IS,CA1167,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3043,100 CM (SLOTTED),MTR,890, PRICE PER MTR,CM (SLOTTED),3,NULL,CASING CM SLOTTED PIPES,CA1168,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3044,113 CM (SLOTTED),MTR,1066, PRICE PER MTR,CM (SLOTTED),3,NULL,CASING CM SLOTTED PIPES,CA1169,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3045,125 CM (SLOTTED),MTR,1431, PRICE PER MTR,CM (SLOTTED),3,NULL,CASING CM SLOTTED PIPES,CA1177,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3046,150 CM (SLOTTED),MTR,1917.5, PRICE PER MTR,CM (SLOTTED),3,NULL,CASING CM SLOTTED PIPES,CA1178,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3048,180 CM (SLOTTED),MTR,2262, PRICE PER MTR,CM (SLOTTED),3,NULL,CASING CM SLOTTED PIPES,CA1179,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3047,175 CM (SLOTTED),MTR,2730, PRICE PER MTR,CM (SLOTTED),3,NULL,CASING CM SLOTTED PIPES,CA1188,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3049,200 CM (SLOTTED),MTR,3507.5, PRICE PER MTR,CM (SLOTTED),3,NULL,CASING CM SLOTTED PIPES,CA1189,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3050,213 CM (SLOTTED),MTR,3810.5, PRICE PER MTR,CM (SLOTTED),3,NULL,CASING CM SLOTTED PIPES,CA1199,,
CASING PIPE,AGRI,PIPES,CASING PIPE,3051,225 CM (SLOTTED),MTR,4358, PRICE PER MTR,CM (SLOTTED),3,NULL,CASING CM SLOTTED PIPES,CA1222,,
